,TH5-Temperature,TH5-Humidity,TH6-Temperature,TH6-Humidity,TH3-Temperature,TH3-Humidity,TH2-Temperature,TH2-Humidity,TT9-Black Probe Temperature,TT9-White Probe Temperature,TT2-Black Probe Temperature,TT2-White Probe Temperature,TT14-Black Probe Temperature,TT14-White Probe Temperature,TT6-Black Probe Temperature,TT6-White Probe Temperature,TT4-Black Probe Temperature,TT4-White Probe Temperature,TT13-Black Probe Temperature,TT13-White Probe Temperature,TH8-Temperature,TH8-Humidity
2025-03-07 07:26:28,,,,,,,-8.901,89.5,,,,,,,,,,,,,,
2025-03-07 07:26:51,,,,,-8.642,94.7,,,,,,,,,,,,,,,,
2025-03-07 07:26:55,,,,,,,,,,,,,,,,,,,,,-8.929,95.7
2025-03-07 07:27:22,-8.919,100.0,,,,,,,,,,,,,,,,,,,,
2025-03-07 07:27:23,,,-9.446,100.0,,,,,,,,,,,,,,,,,,
2025-03-07 07:27:28,,,,,,,-8.865,89.5,,,,,,,,,,,,,,
2025-03-07 07:27:51,,,,,-8.385,94.4,,,,,,,,,,,,,,,,
2025-03-07 07:27:55,,,,,,,,,,,,,,,,,,,,,-8.946,96.1
2025-03-07 07:28:22,-8.881,100.0,,,,,,,,,,,,,,,,,,,,
2025-03-07 07:28:23,,,-9.483,100.0,,,,,,,,,,,,,,,,,,
2025-03-07 07:28:28,,,,,,,-8.816,89.5,,,,,,,,,,,,,,
2025-03-07 07:28:51,,,,,-8.457,94.7,,,,,,,,,,,,,,,,
2025-03-07 07:28:55,,,,,,,,,,,,,,,,,,,,,-8.901,96.1
2025-03-07 07:29:22,-8.976,100.0,,,,,,,,,,,,,,,,,,,,
2025-03-07 07:29:23,,,-9.498,100.0,,,,,,,,,,,,,,,,,,
2025-03-07 07:29:28,,,,,,,-8.804,89.5,,,,,,,,,,,,,,
2025-03-07 07:29:51,,,,,-8.391,94.7,,,,,,,,,,,,,,,,
2025-03-07 07:29:55,,,,,,,,,,,,,,,,,,,,,-8.871,96.1
2025-03-07 07:30:00,,,,,,,,,-8.958,-9.555,-6.245,-8.042,-6.211,-6.432,-6.615,-6.794,-8.366,-8.628,-7.106,-8.453,,
2025-03-07 07:30:22,-8.735,100.0,,,,,,,,,,,,,,,,,,,,
2025-03-07 07:30:23,,,-9.456,100.0,,,,,,,,,,,,,,,,,,
2025-03-07 07:30:28,,,,,,,-8.83,89.5,,,,,,,,,,,,,,
2025-03-07 07:30:51,,,,,-8.349,94.4,,,,,,,,,,,,,,,,
2025-03-07 07:30:55,,,,,,,,,,,,,,,,,,,,,-8.828,95.7
2025-03-07 07:31:22,-8.733,100.0,,,,,,,,,,,,,,,,,,,,
2025-03-07 07:31:23,,,-9.494,100.0,,,,,,,,,,,,,,,,,,
2025-03-07 07:31:28,,,,,,,-8.897,89.5,,,,,,,,,,,,,,
2025-03-07 07:31:51,,,,,-8.335,94.4,,,,,,,,,,,,,,,,
2025-03-07 07:31:55,,,,,,,,,,,,,,,,,,,,,-8.828,95.7
2025-03-07 07:32:22,-8.911,100.0,,,,,,,,,,,,,,,,,,,,
2025-03-07 07:32:23,,,-9.467,100.0,,,,,,,,,,,,,,,,,,
2025-03-07 07:32:28,,,,,,,-8.915,89.5,,,,,,,,,,,,,,
2025-03-07 07:32:51,,,,,-8.241,94.7,,,,,,,,,,,,,,,,
2025-03-07 07:32:55,,,,,,,,,,,,,,,,,,,,,-8.816,95.7
2025-03-07 07:33:22,-8.699,100.0,,,,,,,,,,,,,,,,,,,,
2025-03-07 07:33:23,,,-9.485,100.0,,,,,,,,,,,,,,,,,,
2025-03-07 07:33:28,,,,,,,-8.921,89.5,,,,,,,,,,,,,,
2025-03-07 07:33:51,,,,,-8.146,94.7,,,,,,,,,,,,,,,,
2025-03-07 07:33:55,,,,,,,,,,,,,,,,,,,,,-8.798,96.1
2025-03-07 07:34:22,-8.984,100.0,,,,,,,,,,,,,,,,,,,,
2025-03-07 07:34:23,,,-9.487,100.0,,,,,,,,,,,,,,,,,,
2025-03-07 07:34:28,,,,,,,-8.954,89.5,,,,,,,,,,,,,,
2025-03-07 07:34:51,,,,,-8.241,94.4,,,,,,,,,,,,,,,,
2025-03-07 07:34:55,,,,,,,,,,,,,,,,,,,,,-8.778,95.7
2025-03-07 07:35:22,-8.852,100.0,,,,,,,,,,,,,,,,,,,,
2025-03-07 07:35:23,,,-9.383,100.0,,,,,,,,,,,,,,,,,,
2025-03-07 07:35:28,,,,,,,-8.982,89.5,,,,,,,,,,,,,,
2025-03-07 07:35:51,,,,,-8.146,94.4,,,,,,,,,,,,,,,,
2025-03-07 07:35:55,,,,,,,,,,,,,,,,,,,,,-8.707,95.7
2025-03-07 07:36:22,-9.151,100.0,,,,,,,,,,,,,,,,,,,,
2025-03-07 07:36:23,,,-9.37,100.0,,,,,,,,,,,,,,,,,,
2025-03-07 07:36:28,,,,,,,-9.021,89.5,,,,,,,,,,,,,,
2025-03-07 07:36:51,,,,,-8.138,94.4,,,,,,,,,,,,,,,,
2025-03-07 07:36:55,,,,,,,,,,,,,,,,,,,,,-8.646,95.7
2025-03-07 07:37:22,-9.249,100.0,,,,,,,,,,,,,,,,,,,,
2025-03-07 07:37:23,,,-9.364,100.0,,,,,,,,,,,,,,,,,,
2025-03-07 07:37:28,,,,,,,-9.033,89.8,,,,,,,,,,,,,,
2025-03-07 07:37:51,,,,,-8.102,94.4,,,,,,,,,,,,,,,,
2025-03-07 07:37:55,,,,,,,,,,,,,,,,,,,,,-8.556,95.7
2025-03-07 07:38:22,-9.413,100.0,,,,,,,,,,,,,,,,,,,,
2025-03-07 07:38:23,,,-9.454,100.0,,,,,,,,,,,,,,,,,,
2025-03-07 07:38:28,,,,,,,-9.047,89.5,,,,,,,,,,,,,,
2025-03-07 07:38:51,,,,,-8.116,94.0,,,,,,,,,,,,,,,,
2025-03-07 07:38:55,,,,,,,,,,,,,,,,,,,,,-8.49,96.1
2025-03-07 07:39:22,-9.405,100.0,,,,,,,,,,,,,,,,,,,,
2025-03-07 07:39:23,,,-9.432,100.0,,,,,,,,,,,,,,,,,,
2025-03-07 07:39:28,,,,,,,-9.072,89.8,,,,,,,,,,,,,,
2025-03-07 07:39:51,,,,,-8.102,94.4,,,,,,,,,,,,,,,,
2025-03-07 07:39:55,,,,,,,,,,,,,,,,,,,,,-8.478,96.1
2025-03-07 07:40:00,,,,,,,,,-8.956,-9.541,-6.245,-8.04,-6.211,-6.434,-6.615,-6.794,-8.365,-8.622,-7.104,-8.453,,
2025-03-07 07:40:22,-9.438,100.0,,,,,,,,,,,,,,,,,,,,
2025-03-07 07:40:23,,,-9.358,100.0,,,,,,,,,,,,,,,,,,
2025-03-07 07:40:28,,,,,,,-9.072,89.8,,,,,,,,,,,,,,
2025-03-07 07:40:51,,,,,-8.074,94.0,,,,,,,,,,,,,,,,
2025-03-07 07:40:55,,,,,,,,,,,,,,,,,,,,,-8.663,95.7
2025-03-07 07:41:22,-9.397,100.0,,,,,,,,,,,,,,,,,,,,
2025-03-07 07:41:23,,,-9.38,100.0,,,,,,,,,,,,,,,,,,
2025-03-07 07:41:28,,,,,,,-9.072,90.1,,,,,,,,,,,,,,
2025-03-07 07:41:51,,,,,-8.088,93.7,,,,,,,,,,,,,,,,
2025-03-07 07:41:55,,,,,,,,,,,,,,,,,,,,,-8.739,95.7
2025-03-07 07:42:22,-9.395,100.0,,,,,,,,,,,,,,,,,,,,
2025-03-07 07:42:23,,,-9.344,100.0,,,,,,,,,,,,,,,,,,
2025-03-07 07:42:28,,,,,,,-9.102,89.8,,,,,,,,,,,,,,
2025-03-07 07:42:51,,,,,-8.303,94.0,,,,,,,,,,,,,,,,
2025-03-07 07:42:55,,,,,,,,,,,,,,,,,,,,,-8.769,95.7
2025-03-07 07:43:22,-9.37,100.0,,,,,,,,,,,,,,,,,,,,
2025-03-07 07:43:23,,,-9.44,100.0,,,,,,,,,,,,,,,,,,
2025-03-07 07:43:28,,,,,,,-9.129,89.8,,,,,,,,,,,,,,
2025-03-07 07:43:51,,,,,-8.445,94.0,,,,,,,,,,,,,,,,
2025-03-07 07:43:55,,,,,,,,,,,,,,,,,,,,,-8.814,95.7
2025-03-07 07:44:22,-9.403,100.0,,,,,,,,,,,,,,,,,,,,
2025-03-07 07:44:23,,,-9.378,100.0,,,,,,,,,,,,,,,,,,
2025-03-07 07:44:28,,,,,,,-9.149,89.5,,,,,,,,,,,,,,
2025-03-07 07:44:51,,,,,-8.443,94.0,,,,,,,,,,,,,,,,
2025-03-07 07:44:55,,,,,,,,,,,,,,,,,,,,,-8.836,95.4
2025-03-07 07:45:22,-9.321,100.0,,,,,,,,,,,,,,,,,,,,
2025-03-07 07:45:23,,,-9.417,100.0,,,,,,,,,,,,,,,,,,
2025-03-07 07:45:28,,,,,,,-9.147,89.2,,,,,,,,,,,,,,
2025-03-07 07:45:51,,,,,-8.409,94.4,,,,,,,,,,,,,,,,
2025-03-07 07:45:55,,,,,,,,,,,,,,,,,,,,,-8.856,95.7
2025-03-07 07:46:22,-9.301,100.0,,,,,,,,,,,,,,,,,,,,
2025-03-07 07:46:23,,,-9.469,100.0,,,,,,,,,,,,,,,,,,
2025-03-07 07:46:28,,,,,,,-9.098,89.2,,,,,,,,,,,,,,
2025-03-07 07:46:51,,,,,-8.363,94.7,,,,,,,,,,,,,,,,
2025-03-07 07:46:55,,,,,,,,,,,,,,,,,,,,,-8.802,95.7
2025-03-07 07:47:22,-9.241,100.0,,,,,,,,,,,,,,,,,,,,
2025-03-07 07:47:23,,,-9.586,100.0,,,,,,,,,,,,,,,,,,
2025-03-07 07:47:28,,,,,,,-9.064,89.2,,,,,,,,,,,,,,
2025-03-07 07:47:51,,,,,-8.247,94.7,,,,,,,,,,,,,,,,
2025-03-07 07:47:55,,,,,,,,,,,,,,,,,,,,,-8.772,95.4
2025-03-07 07:48:22,-9.219,100.0,,,,,,,,,,,,,,,,,,,,
2025-03-07 07:48:23,,,-9.63,100.0,,,,,,,,,,,,,,,,,,
2025-03-07 07:48:28,,,,,,,-9.011,88.9,,,,,,,,,,,,,,
2025-03-07 07:48:51,,,,,-8.387,94.7,,,,,,,,,,,,,,,,
2025-03-07 07:48:55,,,,,,,,,,,,,,,,,,,,,-8.767,95.4
2025-03-07 07:49:22,-9.225,100.0,,,,,,,,,,,,,,,,,,,,
2025-03-07 07:49:23,,,-9.553,100.0,,,,,,,,,,,,,,,,,,
2025-03-07 07:49:28,,,,,,,-9.058,88.9,,,,,,,,,,,,,,
2025-03-07 07:49:51,,,,,-8.447,94.7,,,,,,,,,,,,,,,,
2025-03-07 07:49:55,,,,,,,,,,,,,,,,,,,,,-8.749,95.4
2025-03-07 07:50:00,,,,,,,,,-8.956,-9.531,-6.247,-8.038,-6.213,-6.434,-6.613,-6.794,-8.361,-8.615,-7.106,-8.453,,
2025-03-07 07:50:22,-9.235,100.0,,,,,,,,,,,,,,,,,,,,
2025-03-07 07:50:23,,,-9.599,100.0,,,,,,,,,,,,,,,,,,
2025-03-07 07:50:28,,,,,,,-9.015,89.2,,,,,,,,,,,,,,
2025-03-07 07:50:51,,,,,-8.255,94.4,,,,,,,,,,,,,,,,
2025-03-07 07:50:55,,,,,,,,,,,,,,,,,,,,,-8.725,95.7
2025-03-07 07:51:22,-9.272,100.0,,,,,,,,,,,,,,,,,,,,
2025-03-07 07:51:23,,,-9.588,100.0,,,,,,,,,,,,,,,,,,
2025-03-07 07:51:28,,,,,,,-9.023,89.5,,,,,,,,,,,,,,
2025-03-07 07:51:51,,,,,-8.287,94.4,,,,,,,,,,,,,,,,
2025-03-07 07:51:55,,,,,,,,,,,,,,,,,,,,,-8.628,95.7
2025-03-07 07:52:22,-9.186,100.0,,,,,,,,,,,,,,,,,,,,
2025-03-07 07:52:23,,,-9.588,100.0,,,,,,,,,,,,,,,,,,
2025-03-07 07:52:28,,,,,,,-9.06,89.2,,,,,,,,,,,,,,
2025-03-07 07:52:51,,,,,-8.299,94.0,,,,,,,,,,,,,,,,
2025-03-07 07:52:55,,,,,,,,,,,,,,,,,,,,,-8.53,96.1
2025-03-07 07:53:22,-9.213,100.0,,,,,,,,,,,,,,,,,,,,
2025-03-07 07:53:23,,,-9.65,100.0,,,,,,,,,,,,,,,,,,
2025-03-07 07:53:28,,,,,,,-9.035,89.5,,,,,,,,,,,,,,
2025-03-07 07:53:51,,,,,-8.395,94.0,,,,,,,,,,,,,,,,
2025-03-07 07:53:55,,,,,,,,,,,,,,,,,,,,,-8.478,95.7
2025-03-07 07:54:22,-9.255,100.0,,,,,,,,,,,,,,,,,,,,
2025-03-07 07:54:23,,,-9.632,100.0,,,,,,,,,,,,,,,,,,
2025-03-07 07:54:28,,,,,,,-9.031,89.8,,,,,,,,,,,,,,
2025-03-07 07:54:51,,,,,-8.52,94.4,,,,,,,,,,,,,,,,
2025-03-07 07:54:55,,,,,,,,,,,,,,,,,,,,,-8.61,95.7
2025-03-07 07:55:22,-9.268,100.0,,,,,,,,,,,,,,,,,,,,
2025-03-07 07:55:23,,,-9.621,100.0,,,,,,,,,,,,,,,,,,
2025-03-07 07:55:28,,,,,,,-9.084,90.1,,,,,,,,,,,,,,
2025-03-07 07:55:51,,,,,-8.65,94.0,,,,,,,,,,,,,,,,
2025-03-07 07:55:55,,,,,,,,,,,,,,,,,,,,,-8.723,95.7
2025-03-07 07:56:22,-9.288,100.0,,,,,,,,,,,,,,,,,,,,
2025-03-07 07:56:23,,,-9.605,100.0,,,,,,,,,,,,,,,,,,
2025-03-07 07:56:28,,,,,,,-9.084,90.1,,,,,,,,,,,,,,
2025-03-07 07:56:51,,,,,-8.586,93.7,,,,,,,,,,,,,,,,
2025-03-07 07:56:55,,,,,,,,,,,,,,,,,,,,,-8.669,95.7
2025-03-07 07:57:22,-9.215,100.0,,,,,,,,,,,,,,,,,,,,
2025-03-07 07:57:23,,,-9.675,100.0,,,,,,,,,,,,,,,,,,
2025-03-07 07:57:28,,,,,,,-9.115,90.1,,,,,,,,,,,,,,
2025-03-07 07:57:51,,,,,-8.55,94.0,,,,,,,,,,,,,,,,
2025-03-07 07:57:55,,,,,,,,,,,,,,,,,,,,,-8.669,95.7
2025-03-07 07:58:22,-9.286,100.0,,,,,,,,,,,,,,,,,,,,
2025-03-07 07:58:23,,,-9.582,100.0,,,,,,,,,,,,,,,,,,
2025-03-07 07:58:28,,,,,,,-9.155,90.4,,,,,,,,,,,,,,
2025-03-07 07:58:51,,,,,-8.488,93.7,,,,,,,,,,,,,,,,
2025-03-07 07:58:55,,,,,,,,,,,,,,,,,,,,,-8.741,95.4
2025-03-07 07:59:22,-9.307,100.0,,,,,,,,,,,,,,,,,,,,
2025-03-07 07:59:23,,,-9.582,100.0,,,,,,,,,,,,,,,,,,
2025-03-07 07:59:28,,,,,,,-9.161,90.7,,,,,,,,,,,,,,
2025-03-07 07:59:51,,,,,-8.399,94.0,,,,,,,,,,,,,,,,
2025-03-07 07:59:55,,,,,,,,,,,,,,,,,,,,,-8.865,95.7
2025-03-07 08:00:00,,,,,,,,,-8.952,-9.52,-6.247,-8.036,-6.213,-6.436,-6.613,-6.796,-8.357,-8.607,-7.106,-8.453,,
2025-03-07 08:00:22,-9.286,100.0,,,,,,,,,,,,,,,,,,,,
2025-03-07 08:00:23,,,-9.588,100.0,,,,,,,,,,,,,,,,,,
2025-03-07 08:00:28,,,,,,,-9.141,91.0,,,,,,,,,,,,,,
2025-03-07 08:00:51,,,,,-8.401,93.7,,,,,,,,,,,,,,,,
2025-03-07 08:00:55,,,,,,,,,,,,,,,,,,,,,-8.84,95.4
2025-03-07 08:01:22,-9.227,100.0,,,,,,,,,,,,,,,,,,,,
2025-03-07 08:01:23,,,-9.632,100.0,,,,,,,,,,,,,,,,,,
2025-03-07 08:01:28,,,,,,,-9.1,91.0,,,,,,,,,,,,,,
2025-03-07 08:01:51,,,,,-8.373,94.0,,,,,,,,,,,,,,,,
2025-03-07 08:01:55,,,,,,,,,,,,,,,,,,,,,-8.786,95.4
2025-03-07 08:02:22,-9.204,100.0,,,,,,,,,,,,,,,,,,,,
2025-03-07 08:02:23,,,-9.609,100.0,,,,,,,,,,,,,,,,,,
2025-03-07 08:02:28,,,,,,,-9.102,91.0,,,,,,,,,,,,,,
2025-03-07 08:02:51,,,,,-8.433,94.0,,,,,,,,,,,,,,,,
2025-03-07 08:02:55,,,,,,,,,,,,,,,,,,,,,-8.763,95.7
2025-03-07 08:03:22,-9.276,100.0,,,,,,,,,,,,,,,,,,,,
2025-03-07 08:03:23,,,-9.632,100.0,,,,,,,,,,,,,,,,,,
2025-03-07 08:03:28,,,,,,,-9.047,91.0,,,,,,,,,,,,,,
2025-03-07 08:03:51,,,,,-8.512,93.7,,,,,,,,,,,,,,,,
2025-03-07 08:03:55,,,,,,,,,,,,,,,,,,,,,-8.713,95.4
2025-03-07 08:04:22,-9.231,100.0,,,,,,,,,,,,,,,,,,,,
2025-03-07 08:04:23,,,-9.617,100.0,,,,,,,,,,,,,,,,,,
2025-03-07 08:04:28,,,,,,,-9.001,91.0,,,,,,,,,,,,,,
2025-03-07 08:04:51,,,,,-8.488,93.4,,,,,,,,,,,,,,,,
2025-03-07 08:04:55,,,,,,,,,,,,,,,,,,,,,-8.594,95.7
2025-03-07 08:05:22,-9.215,100.0,,,,,,,,,,,,,,,,,,,,
2025-03-07 08:05:23,,,-9.65,100.0,,,,,,,,,,,,,,,,,,
2025-03-07 08:05:28,,,,,,,-8.936,91.0,,,,,,,,,,,,,,
2025-03-07 08:05:51,,,,,-8.469,93.4,,,,,,,,,,,,,,,,
2025-03-07 08:05:55,,,,,,,,,,,,,,,,,,,,,-8.498,95.7
2025-03-07 08:06:22,-9.276,100.0,,,,,,,,,,,,,,,,,,,,
2025-03-07 08:06:23,,,-9.665,100.0,,,,,,,,,,,,,,,,,,
2025-03-07 08:06:28,,,,,,,-8.893,90.4,,,,,,,,,,,,,,
2025-03-07 08:06:51,,,,,-8.409,93.4,,,,,,,,,,,,,,,,
2025-03-07 08:06:55,,,,,,,,,,,,,,,,,,,,,-8.562,95.7
2025-03-07 08:07:22,-9.288,100.0,,,,,,,,,,,,,,,,,,,,
2025-03-07 08:07:23,,,-9.683,100.0,,,,,,,,,,,,,,,,,,
2025-03-07 08:07:28,,,,,,,-8.887,90.4,,,,,,,,,,,,,,
2025-03-07 08:07:51,,,,,-8.455,93.4,,,,,,,,,,,,,,,,
2025-03-07 08:07:55,,,,,,,,,,,,,,,,,,,,,-8.691,95.7
2025-03-07 08:08:22,-9.298,100.0,,,,,,,,,,,,,,,,,,,,
2025-03-07 08:08:23,,,-9.603,100.0,,,,,,,,,,,,,,,,,,
2025-03-07 08:08:28,,,,,,,-8.826,90.4,,,,,,,,,,,,,,
2025-03-07 08:08:51,,,,,-8.425,93.4,,,,,,,,,,,,,,,,
2025-03-07 08:08:55,,,,,,,,,,,,,,,,,,,,,-8.675,95.7
2025-03-07 08:09:22,-9.262,100.0,,,,,,,,,,,,,,,,,,,,
2025-03-07 08:09:23,,,-9.626,100.0,,,,,,,,,,,,,,,,,,
2025-03-07 08:09:28,,,,,,,-8.774,90.4,,,,,,,,,,,,,,
2025-03-07 08:09:51,,,,,-8.331,93.4,,,,,,,,,,,,,,,,
2025-03-07 08:09:55,,,,,,,,,,,,,,,,,,,,,-8.701,95.7
2025-03-07 08:10:00,,,,,,,,,-8.95,-9.508,-6.249,-8.036,-6.213,-6.436,-6.613,-6.796,-8.353,-8.6,-7.108,-8.453,,
2025-03-07 08:10:22,-9.239,100.0,,,,,,,,,,,,,,,,,,,,
2025-03-07 08:10:23,,,-9.588,100.0,,,,,,,,,,,,,,,,,,
2025-03-07 08:10:28,,,,,,,-8.792,90.1,,,,,,,,,,,,,,
2025-03-07 08:10:51,,,,,-8.281,93.0,,,,,,,,,,,,,,,,
2025-03-07 08:10:55,,,,,,,,,,,,,,,,,,,,,-8.703,95.7
2025-03-07 08:11:22,-9.223,100.0,,,,,,,,,,,,,,,,,,,,
2025-03-07 08:11:23,,,-9.617,100.0,,,,,,,,,,,,,,,,,,
2025-03-07 08:11:28,,,,,,,-8.774,89.8,,,,,,,,,,,,,,
2025-03-07 08:11:51,,,,,-8.325,93.4,,,,,,,,,,,,,,,,
2025-03-07 08:11:55,,,,,,,,,,,,,,,,,,,,,-8.725,95.7
2025-03-07 08:12:22,-9.268,100.0,,,,,,,,,,,,,,,,,,,,
2025-03-07 08:12:23,,,-9.636,100.0,,,,,,,,,,,,,,,,,,
2025-03-07 08:12:28,,,,,,,-8.765,89.8,,,,,,,,,,,,,,
2025-03-07 08:12:51,,,,,-8.48,92.4,,,,,,,,,,,,,,,,
2025-03-07 08:12:55,,,,,,,,,,,,,,,,,,,,,-8.774,95.4
2025-03-07 08:13:22,-9.221,100.0,,,,,,,,,,,,,,,,,,,,
2025-03-07 08:13:23,,,-9.626,100.0,,,,,,,,,,,,,,,,,,
2025-03-07 08:13:28,,,,,,,-8.711,90.1,,,,,,,,,,,,,,
2025-03-07 08:13:51,,,,,-8.498,92.4,,,,,,,,,,,,,,,,
2025-03-07 08:13:55,,,,,,,,,,,,,,,,,,,,,-8.871,95.4
2025-03-07 08:14:22,-9.296,100.0,,,,,,,,,,,,,,,,,,,,
2025-03-07 08:14:23,,,-9.642,100.0,,,,,,,,,,,,,,,,,,
2025-03-07 08:14:28,,,,,,,-8.721,90.4,,,,,,,,,,,,,,
2025-03-07 08:14:51,,,,,-8.441,92.1,,,,,,,,,,,,,,,,
2025-03-07 08:14:55,,,,,,,,,,,,,,,,,,,,,-8.824,95.4
2025-03-07 08:15:22,-9.245,100.0,,,,,,,,,,,,,,,,,,,,
2025-03-07 08:15:23,,,-9.64,100.0,,,,,,,,,,,,,,,,,,
2025-03-07 08:15:28,,,,,,,-8.881,89.5,,,,,,,,,,,,,,
2025-03-07 08:15:51,,,,,-8.53,91.7,,,,,,,,,,,,,,,,
2025-03-07 08:15:55,,,,,,,,,,,,,,,,,,,,,-8.826,95.4
2025-03-07 08:16:22,-9.307,100.0,,,,,,,,,,,,,,,,,,,,
2025-03-07 08:16:23,,,-9.58,100.0,,,,,,,,,,,,,,,,,,
2025-03-07 08:16:28,,,,,,,-8.929,89.8,,,,,,,,,,,,,,
2025-03-07 08:16:51,,,,,-8.512,91.7,,,,,,,,,,,,,,,,
2025-03-07 08:16:55,,,,,,,,,,,,,,,,,,,,,-8.842,95.4
2025-03-07 08:17:22,-9.303,100.0,,,,,,,,,,,,,,,,,,,,
2025-03-07 08:17:23,,,-9.601,100.0,,,,,,,,,,,,,,,,,,
2025-03-07 08:17:28,,,,,,,-8.986,89.8,,,,,,,,,,,,,,
2025-03-07 08:17:51,,,,,-8.514,91.7,,,,,,,,,,,,,,,,
2025-03-07 08:17:55,,,,,,,,,,,,,,,,,,,,,-8.798,95.4
2025-03-07 08:18:22,-9.298,100.0,,,,,,,,,,,,,,,,,,,,
2025-03-07 08:18:23,,,-9.597,100.0,,,,,,,,,,,,,,,,,,
2025-03-07 08:18:28,,,,,,,-9.058,89.8,,,,,,,,,,,,,,
2025-03-07 08:18:51,,,,,-8.514,91.4,,,,,,,,,,,,,,,,
2025-03-07 08:18:55,,,,,,,,,,,,,,,,,,,,,-8.832,95.4
2025-03-07 08:19:22,-9.282,100.0,,,,,,,,,,,,,,,,,,,,
2025-03-07 08:19:23,,,-9.516,100.0,,,,,,,,,,,,,,,,,,
2025-03-07 08:19:28,,,,,,,-9.1,90.1,,,,,,,,,,,,,,
2025-03-07 08:19:51,,,,,-8.514,91.7,,,,,,,,,,,,,,,,
2025-03-07 08:19:55,,,,,,,,,,,,,,,,,,,,,-8.816,95.4
2025-03-07 08:20:00,,,,,,,,,-8.948,-9.498,-6.249,-8.035,-6.213,-6.438,-6.611,-6.796,-8.351,-8.592,-7.108,-8.451,,
2025-03-07 08:20:22,-9.29,100.0,,,,,,,,,,,,,,,,,,,,
2025-03-07 08:20:23,,,-9.539,100.0,,,,,,,,,,,,,,,,,,
2025-03-07 08:20:28,,,,,,,-9.108,90.1,,,,,,,,,,,,,,
2025-03-07 08:20:51,,,,,-8.518,91.4,,,,,,,,,,,,,,,,
2025-03-07 08:20:55,,,,,,,,,,,,,,,,,,,,,-8.604,95.4
2025-03-07 08:21:22,-9.268,100.0,,,,,,,,,,,,,,,,,,,,
2025-03-07 08:21:23,,,-9.496,100.0,,,,,,,,,,,,,,,,,,
2025-03-07 08:21:28,,,,,,,-9.092,90.4,,,,,,,,,,,,,,
2025-03-07 08:21:51,,,,,-8.349,91.4,,,,,,,,,,,,,,,,
2025-03-07 08:21:55,,,,,,,,,,,,,,,,,,,,,-8.512,95.7
2025-03-07 08:22:22,-9.296,100.0,,,,,,,,,,,,,,,,,,,,
2025-03-07 08:22:23,,,-9.387,100.0,,,,,,,,,,,,,,,,,,
2025-03-07 08:22:28,,,,,,,-9.055,90.1,,,,,,,,,,,,,,
2025-03-07 08:22:51,,,,,-8.277,91.7,,,,,,,,,,,,,,,,
2025-03-07 08:22:55,,,,,,,,,,,,,,,,,,,,,-8.486,95.7
2025-03-07 08:23:22,-9.245,100.0,,,,,,,,,,,,,,,,,,,,
2025-03-07 08:23:23,,,-9.387,100.0,,,,,,,,,,,,,,,,,,
2025-03-07 08:23:28,,,,,,,-9.045,90.4,,,,,,,,,,,,,,
2025-03-07 08:23:51,,,,,-8.194,92.1,,,,,,,,,,,,,,,,
2025-03-07 08:23:55,,,,,,,,,,,,,,,,,,,,,-8.556,95.4
2025-03-07 08:24:22,-9.225,100.0,,,,,,,,,,,,,,,,,,,,
2025-03-07 08:24:23,,,-9.444,100.0,,,,,,,,,,,,,,,,,,
2025-03-07 08:24:28,,,,,,,-9.031,90.4,,,,,,,,,,,,,,
2025-03-07 08:24:51,,,,,-8.118,92.1,,,,,,,,,,,,,,,,
2025-03-07 08:24:55,,,,,,,,,,,,,,,,,,,,,-8.574,95.4
2025-03-07 08:25:22,-9.18,100.0,,,,,,,,,,,,,,,,,,,,
2025-03-07 08:25:23,,,-9.409,100.0,,,,,,,,,,,,,,,,,,
2025-03-07 08:25:28,,,,,,,-9.037,90.4,,,,,,,,,,,,,,
2025-03-07 08:25:51,,,,,-7.93,92.1,,,,,,,,,,,,,,,,
2025-03-07 08:25:55,,,,,,,,,,,,,,,,,,,,,-8.48,95.7
2025-03-07 08:26:22,-9.094,100.0,,,,,,,,,,,,,,,,,,,,
2025-03-07 08:26:23,,,-9.448,100.0,,,,,,,,,,,,,,,,,,
2025-03-07 08:26:28,,,,,,,-8.99,90.4,,,,,,,,,,,,,,
2025-03-07 08:26:51,,,,,-8.086,92.1,,,,,,,,,,,,,,,,
2025-03-07 08:26:55,,,,,,,,,,,,,,,,,,,,,-8.415,95.7
2025-03-07 08:27:22,-9.215,100.0,,,,,,,,,,,,,,,,,,,,
2025-03-07 08:27:23,,,-9.422,100.0,,,,,,,,,,,,,,,,,,
2025-03-07 08:27:28,,,,,,,-9.013,90.1,,,,,,,,,,,,,,
2025-03-07 08:27:51,,,,,-7.914,91.4,,,,,,,,,,,,,,,,
2025-03-07 08:27:55,,,,,,,,,,,,,,,,,,,,,-8.257,96.1
2025-03-07 08:28:22,-9.223,100.0,,,,,,,,,,,,,,,,,,,,
2025-03-07 08:28:23,,,-9.454,100.0,,,,,,,,,,,,,,,,,,
2025-03-07 08:28:28,,,,,,,-8.992,90.1,,,,,,,,,,,,,,
2025-03-07 08:28:51,,,,,-7.821,91.1,,,,,,,,,,,,,,,,
2025-03-07 08:28:55,,,,,,,,,,,,,,,,,,,,,-8.375,95.7
2025-03-07 08:29:22,-9.127,100.0,,,,,,,,,,,,,,,,,,,,
2025-03-07 08:29:23,,,-9.477,100.0,,,,,,,,,,,,,,,,,,
